"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"203962_s_at",-366.215976744186,1128.56968604651,-3.66300330316716,0.000432177692576724,0.010893908963447,-4.50091007491855
"212623_at",-167.880072093023,317.586515116279,-3.65907049732872,0.000437941745119662,0.0110267298378547,-4.50110144161738
"203228_at",-295.086953488372,705.979686046512,-3.65615426375118,0.000442262945953939,0.0111170062197992,-4.50124328171094
"218974_at",517.792418604652,1441.269,3.65597828557008,0.000442524997395407,0.0111170062197992,-4.5012518392889
"202243_s_at",-201.256553488372,204.200809302326,-3.65416514992004,0.000445233563046492,0.011172454375411,-4.5013399985224
"212235_at",49.7351860465117,77.9020488372093,3.65265328505941,0.000447504104116442,0.0112167985962055,-4.50141349376646
"206324_s_at",233.746558139535,1055.36727906977,3.65205751986269,0.000448401850049113,0.0112266723872409,-4.50144245142826
"218814_s_at",406.008604651163,1106.91302325581,3.65036398929676,0.000450963145891099,0.0112667948303574,-4.50152475495523
"217851_s_at",-333.936744186047,419.420069767442,-3.65032939107817,0.000451015616778656,0.0112667948303574,-4.50152643620249
"202043_s_at",-347.901,1140.3006627907,-3.64903930806938,0.000452976271619775,0.0113031021954126,-4.50158912053774
"46323_at",-313.312325581395,614.170930232558,-3.64765093955589,0.000455095340885057,0.0113432768243196,-4.50165656903894
"218541_s_at",-386.167962790698,482.013941860465,-3.64652786618479,0.000456816373257522,0.0113734516707233,-4.50171112049995
"202262_x_at",409.51583255814,613.278725581395,3.64584462981376,0.000457866407337632,0.0113868718244469,-4.50174430378316
"205980_s_at",-58.3488930232558,95.576623255814,-3.64525444425453,0.000458775280399634,0.0113967553769733,-4.50177296547137
"200750_s_at",-749.692455813954,1064.49641627907,-3.64407136467974,0.000460602358708495,0.0114294012907588,-4.50183041389451
"210968_s_at",1114.53946511628,3748.58345348837,3.6426838469645,0.00046275396171057,0.0114700183857582,-4.50189777846596
"219789_at",426.781976744186,1380.27991860465,3.64170687665032,0.00046427465617483,0.0114936096382111,-4.50194520363427
"201648_at",747.397279069767,2236.28345348837,3.64127812194425,0.000464943527376428,0.0114936096382111,-4.50196601484955
"208246_x_at",-850.291790697675,1830.61412790698,-3.64107984962741,0.000465253147855602,0.0114936096382111,-4.50197563835357
"201828_x_at",419.164744186047,1290.72746511628,3.64043992555238,0.000466253784174276,0.0114996764040078,-4.50200669655802
"207455_at",190.776813953488,688.966965116279,3.64026295225512,0.000466530874174171,0.0114996764040078,-4.50201528536745
"211687_x_at",378.754906976744,1042.3328255814,3.63986680677766,0.000467151692392842,0.0115006010368843,-4.50203451026416
"212173_at",201.20961627907,355.35486627907,3.63902366721145,0.000468475628021652,0.0115006010368843,-4.50207542449252
"202503_s_at",-611.373604651163,2173.12547674419,-3.63857565702489,0.000469180562138173,0.0115006010368843,-4.50209716285911
"218837_s_at",73.1967418604651,148.400722093023,3.63841807442578,0.000469428754168148,0.0115006010368843,-4.50210480879135
"208970_s_at",642.885395348838,1952.74988372093,3.63832745372289,0.000469571537890644,0.0115006010368843,-4.5021092056521
"219124_at",231.748311627907,736.737239534884,3.63826810040004,0.000469665078470793,0.0115006010368843,-4.50211208541116
"203755_at",-248.067023255814,696.778395348837,-3.63711522892343,0.00047148551137051,0.0115325045552899,-4.50216801714639
"215918_s_at",300.246953488372,540.33138372093,3.6337096985459,0.000476902183786309,0.0116400118947821,-4.50233318868412
"209047_at",523.844093023256,1499.34493023256,3.6336951204512,0.000476925497461565,0.0116400118947821,-4.50233389558065
"207828_s_at",-319.797646511628,351.369393023256,-3.63296943352929,0.000478087403382461,0.0116556035115661,-4.50236908270005
"201218_at",-340.400848837209,1095.94494767442,-3.62757298877874,0.000486812372374604,0.0118553443646156,-4.50263064248484
"210896_s_at",547.329488372093,1282.55951162791,3.62715499711575,0.000487494449377556,0.0118573844361677,-4.50265089448725
"218631_at",1033.41046511628,3666.08430232558,3.62630888264296,0.000488877912214635,0.0118573844361677,-4.50269188600504
"200965_s_at",858.797511627908,2599.11008139535,3.6262834494365,0.00048891955510359,0.0118573844361677,-4.50269311809246
"205969_at",246.858413953489,242.803086046512,3.62621927176954,0.000489024650937401,0.0118573844361677,-4.5026962271003
"204667_at",-310.473511627907,1029.48570930233,-3.62498073809457,0.000491057048154586,0.0118937219609007,-4.50275622127971
"213628_at",768.203,3028.03105813953,3.62276420699321,0.000494714332885572,0.0119692936804443,-4.50286356533069
"200708_at",-329.843930232558,861.554709302326,-3.62235516081042,0.000495392079353598,0.0119726916531846,-4.50288337159598
"202930_s_at",476.898790697675,1205.85904651163,3.62166154131797,0.00049654334778445,0.011987513996404,-4.50291695467194
"204451_at",-259.326,664.600860465116,-3.62088729553906,0.000497831437746917,0.01200560381744,-4.50295443787141
"220751_s_at",90.0809534883721,318.337034883721,3.62029762307463,0.000498814584561856,0.0120091241698065,-4.50298298288077
"204320_at",-776.507879069768,722.72748372093,-3.62015342187469,0.000499055287943312,0.0120091241698065,-4.50298996307503
"201662_s_at",-481.420930232558,1364.00230232558,-3.61842222048923,0.000501953658591352,0.0120658396703248,-4.503073753285
"203918_at",53.9088906976745,124.321919767442,3.61803139178423,0.00050261018845283,0.0120686021867397,-4.50309266679754
"216502_at",427.893488372093,1743.15218604651,3.61580273435052,0.000506369572477491,0.0121457838358621,-4.50320050061207
"210222_s_at",187.5937,550.650847674419,3.61523290716903,0.000507335051952576,0.012155856949096,-4.50322806672869
"205471_s_at",-133.116374418605,209.082429069767,-3.61367472176461,0.000509984067814259,0.0122062029893718,-4.50330343546744
"207165_at",-281.353906976744,269.939646511628,-3.61310015058979,0.000510964182818575,0.012216539576981,-4.50333122335023
"202421_at",-389.243418604651,995.135941860465,-3.61118512333565,0.00051424379206263,0.0122817732245783,-4.50342382439666
"221631_at",163.956441860465,311.771169767442,3.6107917447524,0.000514919945940259,0.0122847549843542,-4.50344284332534
"212335_at",430.720697674419,1304.37497674419,3.61027512290999,0.000515809215921631,0.0122928093672531,-4.50346781928724
"200602_at",-815.202674418605,2406.60098837209,-3.60665268621915,0.000522085614479266,0.0124290958840187,-4.50364289762567
"221765_at",-171.11053255814,163.043108139535,-3.6060270919931,0.000523176855387517,0.01244178214365,-4.50367312519528
"206410_at",228.799093023256,889.053965116279,3.60433120632883,0.000526145924391676,0.0124990507816841,-4.50375505478435
"218888_s_at",-226.931209302326,742.589581395349,-3.60301883990814,0.000528454507109806,0.0125176793607527,-4.50381844370109
"209123_at",975.592069767442,3004.81629069767,3.60206245880026,0.000530142923246498,0.0125176793607527,-4.50386463118345
"204273_at",197.55588372093,402.50426744186,3.6020617046374,0.00053014425667828,0.0125176793607527,-4.5038646676027
"217672_x_at",31.3692674418605,65.0731848837209,3.60192969391226,0.000530377713221598,0.0125176793607527,-4.50387104247239
"202783_at",67.415923255814,128.174836046512,3.60191683863709,0.000530400452552831,0.0125176793607527,-4.50387166325468
"222161_at",112.024641860465,89.5652581395349,3.60165294747744,0.000530867446445988,0.0125176793607527,-4.50388440634787
"220546_at",89.8301441860465,218.490893023256,3.60106805016215,0.000531903897625089,0.0125176793607527,-4.50391264899025
"208699_x_at",287.619693023256,446.988141860465,3.60104023970212,0.000531953226137445,0.0125176793607527,-4.50391399180565
"205726_at",707.740069767443,2238.93903488372,3.60092746640739,0.000532153301050279,0.0125176793607527,-4.50391943696231
"203313_s_at",-206.674102325581,339.053044186047,-3.60070528824417,0.000532547683615021,0.0125176793607527,-4.50393016439703
"221580_s_at",-266.760646511628,332.988909302326,-3.59968875716404,0.000534355638257893,0.0125469406610122,-4.50397924158242
"218826_at",573.649418604651,2141.3631744186,3.59885421303847,0.000535844267926938,0.0125564072170263,-4.50401952767789
"220244_at",638.558604651163,2429.84651162791,3.59883096163286,0.000535885799191852,0.0125564072170263,-4.50402065003344
"212963_at",160.492644186047,388.184212790698,3.594853429699,0.000543035490910217,0.0127105670629752,-4.50421259641308
"219523_s_at",89.3941930232558,158.272754651163,3.59354671191817,0.000545404010451807,0.0127526102464823,-4.5042756334706
"204734_at",-539.968669767442,575.925534883721,-3.59298177425061,0.000546431029674358,0.0127601377859913,-4.50430288310636
"201999_s_at",-838.698372093024,2784.60941860465,-3.59273993993599,0.000546871228542912,0.0127601377859913,-4.50431454730264
"218176_at",-125.802586046512,220.416655813953,-3.59045379547744,0.000551049224782433,0.0128441735102792,-4.50442479450511
"203010_at",647.765186046512,1290.07545348837,3.59012313214281,0.000551656020441844,0.0128448809858993,-4.50444073766264
"211432_s_at",641.880069767442,1885.64463953488,3.58794548106234,0.000555668045379768,0.0129247923331914,-4.50454571704736
"201409_s_at",-222.939790697674,530.175546511628,-3.58587495640244,0.000559508339877869,0.0130005467544302,-4.50464550384306
"202567_at",-349.355395348837,819.134906976744,-3.58423680783622,0.000562564496139775,0.013057942361961,-4.50472443316194
"200872_at",688.543488372094,1760.70930232558,3.58292740646031,0.000565018705863231,0.0131012610018214,-4.50478751033606
"200754_x_at",-822.394162790698,2262.60926744186,-3.58179228634413,0.000567154467366707,0.0131371133018008,-4.50484218299033
"212197_x_at",608.477372093023,2019.50677906977,3.58118265183116,0.000568304667816017,0.0131500860985922,-4.50487154238503
"218783_at",-121.94906744186,216.102470930233,-3.5807934931087,0.000569040050975426,0.0131506885455012,-4.5048902826286
"209273_s_at",302.834174418605,729.91305,3.58054450123528,0.000569511037401098,0.0131506885455012,-4.50490227251431
"206283_s_at",153.470627906977,479.744430232558,3.57940059928336,0.000571679562677322,0.0131870969928973,-4.50495735050281
"220946_s_at",136.399139534884,517.04861627907,3.57609818190821,0.00057798402560094,0.013308734035309,-4.5051163118254
"215121_x_at",-2200.33927906977,2359.52226744186,-3.57601315001543,0.000578147221926093,0.013308734035309,-4.50512040388893
"218946_at",330.176279069768,901.579674418605,3.57438954737885,0.000581271687216937,0.0133538863184323,-4.50519852893289
"220056_at",214.710790697674,753.195418604651,3.57437110865901,0.000581307262436807,0.0133538863184323,-4.50519941607505
"215497_s_at",261.131651162791,909.388779069767,3.57218814661775,0.000585533625416454,0.0134371223225076,-4.50530442933368
"221796_at",597.210720930233,1262.14415116279,3.57121174988288,0.000587433402813331,0.0134668503239603,-4.50535138971447
"212153_at",-410.647465116279,861.558453488372,-3.56961810076274,0.000590546717629421,0.0135243088478277,-4.50542802389688
"212521_s_at",293.57423255814,726.564395348837,3.56679985627331,0.000596090667077318,0.0136360201874526,-4.50556350500648
"213901_x_at",323.856,1058.00530232558,3.56651763400609,0.000596648551934942,0.0136360201874526,-4.50557706938997
"203429_s_at",-599.872837209303,1882.05697674419,-3.56509650046934,0.000599465310543604,0.0136744945964402,-4.50564536510505
"201301_s_at",-268.865220930233,341.354477906977,-3.56504915903423,0.000599559360082666,0.0136744945964402,-4.50564763997553
"220655_at",171.221493023256,300.461434883721,3.56424271416208,0.000601163609451966,0.0136970641200595,-4.50568638935429
"204183_s_at",134.633720930233,467.632790697674,3.56202582334484,0.000605594613147809,0.0137839272367443,-4.50579288824087
"205357_s_at",706.647069767443,1605.44820930233,3.56096060620092,0.00060773469710383,0.0138185227097598,-4.50584404957514
"205752_s_at",730.23158139535,2544.32490697674,3.56056774635778,0.000608525781848018,0.0138224057053205,-4.50586291637306
"202525_at",-196.694372093023,394.240076744186,-3.55930185124243,0.000611081498320721,0.0138663228381676,-4.50592370315508
"208999_at",-251.100953488372,577.198848837209,-3.55893159975386,0.00061183091830808,0.0138692048348514,-4.50594148020757
"210374_x_at",225.859746511628,355.769836046512,3.55789016837624,0.000613943531946391,0.0139029509373592,-4.50599147810429
"206084_at",281.726339534884,744.621760465116,3.55683638313602,0.000616088235642789,0.0139373544719069,-4.50604206185298
"204790_at",347.794790697675,995.272906976744,3.55604660731432,0.000617700265944577,0.0139596501278327,-4.50607996785514
"212950_at",572.601372093023,1516.51377906977,3.55532752230422,0.000619171480295829,0.0139787214746018,-4.50611447742476
"201458_s_at",-485.696658139535,824.395787209302,-3.55447572626395,0.000620918507840404,0.0140039748079026,-4.50615535152547
"218542_at",-146.012348837209,191.625702325581,-3.5534364432632,0.000623056390880442,0.0140379833751152,-4.50620521587326
"214621_at",302.862255813953,1167.26126744186,3.55028388066507,0.00062958416069185,0.0141707311643399,-4.50635643096347
"40465_at",-90.8251279069768,178.712340697674,-3.54869078096213,0.000632907443810304,0.0142311569832745,-4.50643282030033
"212621_at",-99.5806744186047,163.150081395349,-3.54809987211603,0.00063414432483778,0.014244594748347,-4.5064611501978
"202128_at",-193.151741860465,451.104063953488,-3.54682538962519,0.000636819845168147,0.0142867480541426,-4.50652224476386
"202014_at",75.3148674418605,137.926763953488,3.54659567682839,0.000637303216165584,0.0142867480541426,-4.50653325531045
"207036_x_at",167.675160465116,384.547536046512,3.54622230917663,0.000638089612571242,0.0142900008411306,-4.50655115074789
"219205_at",383.035488372093,1599.37060465116,3.54294986888593,0.00064502152091122,0.014417889048536,-4.50670795869858
"207621_s_at",230.654620930233,243.671103488372,3.54291570704405,0.00064509425936321,0.014417889048536,-4.50670959528297
"202732_at",252.662581395349,466.913186046512,3.53898795686908,0.000653509300098157,0.014591330394877,-4.50689770961532
"209318_x_at",381.499767441861,1122.2568372093,3.53782053817844,0.000656030403742547,0.0146329584450402,-4.5069536018255
"209094_at",-528.742534883721,1214.62305813953,-3.53714119111038,0.000657501723539264,0.0146511109056254,-4.50698612258407
"220065_at",241.018995348837,294.322455813953,3.53603025472915,0.000659914503101265,0.0146901846879176,-4.50703929717198
"214164_x_at",-640.55611627907,1394.37912790698,-3.53540944061208,0.000661266460422879,0.0147055893588853,-4.50706900864897
"200843_s_at",-547.643295348838,1234.57667790698,-3.53315654871288,0.000666194664541467,0.0148004144665778,-4.50717680800263
"205156_s_at",195.944086046512,474.11305,3.53197948543916,0.000668783292533774,0.0148180176919326,-4.50723311622704
"208030_s_at",390.415093023256,1272.47838372093,3.53196912610532,0.000668806117236718,0.0148180176919326,-4.50723361175468
"222140_s_at",-266.286441860465,706.288779069767,-3.53188931248948,0.000668981995157035,0.0148180176919326,-4.50723742952958
"222258_s_at",-424.113104651163,930.87475,-3.53074057705499,0.000671518209703901,0.0148594242967547,-4.50729237300402
"219025_at",446.176139534884,1424.75169767442,3.52900050273521,0.000675377332762899,0.0149123083955126,-4.50737558315082
"210765_at",66.6413860465116,218.097486046512,3.52872644361391,0.000675987047966675,0.0149123083955126,-4.50738868678062
"202311_s_at",-438.117762790698,618.118097674419,-3.52819155928158,0.000677178536277634,0.0149123083955126,-4.50741425983843
"218309_at",-476.946395348838,1352.98422093023,-3.52813522233463,0.000677304145926194,0.0149123083955126,-4.50741695322152
"221590_s_at",316.40934883721,1435.61130232558,3.52798408084046,0.000677641242015663,0.0149123083955126,-4.50742417895982
"202746_at",608.573488372093,1942.91181395349,3.52785760045476,0.000677923457553036,0.0149123083955126,-4.50743022558798
"217886_at",432.097979069768,1023.87740581395,3.52585902654052,0.00068239765815046,0.0149888765596306,-4.50752575688606
"218947_s_at",-192.402306976744,342.711018604651,-3.52570233702502,0.000682749616659564,0.0149888765596306,-4.50753324547212
"203675_at",-238.982234883721,596.72053372093,-3.5254017542024,0.000683425271311485,0.0149889422447183,-4.50754761062077
"209019_s_at",405.767976744187,1142.74447674419,3.52472185196788,0.000684955899833367,0.0150077407236843,-4.50758010158304
"209356_x_at",347.048325581395,1063.3866744186,3.52116546087418,0.000693015196451807,0.0151694082736106,-4.50775000278644
"AFFX-M27830_M_at",1304.22413953488,4341.49141860465,3.519758312197,0.000696228693583844,0.0152247929137672,-4.50781720372761
"209326_at",-237.031465116279,714.033104651163,-3.51905619371722,0.00069783738230478,0.0152450101861739,-4.50785072969103
"211986_at",981.156209302326,3223.02575581395,3.5186896940114,0.000698678499413893,0.0152484358495982,-4.50786822863301
"215977_x_at",107.421220930233,205.724624418605,3.5167257416939,0.000703202129428976,0.0153130071953666,-4.50796198434342
"212717_at",263.984023255814,739.753244186046,3.51658453271534,0.000703528445263749,0.0153130071953666,-4.50796872441618
"206408_at",52.8001162790697,128.199541860465,3.51611254005237,0.000704620199227357,0.0153130071953666,-4.50799125221274
"219481_at",-420.449751162791,793.326915116279,-3.51594643170847,0.00070500480108168,0.0153130071953666,-4.50799918006127
"201026_at",328.840279069768,982.105,3.51591691360841,0.000705073167098063,0.0153130071953666,-4.50800058885139
"201533_at",-345.978837209302,1458.07648837209,-3.51561941255493,0.000705762550732664,0.0153130544478831,-4.50801478715203
"201718_s_at",73.0669813953488,189.757841860465,3.51394337640656,0.000709658266521181,0.0153826022888049,-4.5080947651737
"218095_s_at",-224.801834883721,325.655315116279,-3.51300712411509,0.000711843298501992,0.0154149700879688,-4.50813943352406
"217029_at",84.0475116279071,280.300360465116,3.51269787119557,0.000712566431525038,0.0154156483433713,-4.50815418659852
"201691_s_at",-86.0891418604651,134.842329069767,-3.51143398969545,0.000715529019775449,0.0154647266223631,-4.50821447401656
"211931_s_at",-510.094465116279,1654.26458139535,-3.51032081676441,0.000718147982641658,0.0154979443290044,-4.50826756365656
"209568_s_at",759.167255813954,2694.22497674419,3.51010103580801,0.000718666131598364,0.0154979443290044,-4.50827804449763
"201292_at",-173.101523255814,281.321963953488,-3.5098948850483,0.000719152467629607,0.0154979443290044,-4.50828787504926
"201704_at",-184.765302325582,368.051046511628,-3.50779812766645,0.000724116693967974,0.0155802348415165,-4.5083878451445
"212770_at",-80.7119139534884,235.162973255814,-3.50769175601895,0.000724369398007947,0.0155802348415165,-4.50839291598346
"221523_s_at",267.373348837209,865.705093023256,3.50639676298177,0.000727452568344597,0.015631461504747,-4.50845464339698
"212991_at",336.224674418605,1244.05054651163,3.50462391445213,0.00073169355583144,0.0157074446094335,-4.50853912991973
"47069_at",378.507976744186,934.40726744186,3.50318169450094,0.000735160845297681,0.0157596941920919,-4.50860784432501
"201273_s_at",-880.914148837209,2305.97834418605,-3.50302355345207,0.000735541980872216,0.0157596941920919,-4.50861537807718
"202017_at",196.393488372093,438.907720930233,3.50226813737144,0.00073736518659876,0.0157835816070895,-4.50865136333529
"218517_at",418.763255813954,1492.73002325581,3.49870628488509,0.000746019457216963,0.0159508693081356,-4.50882098461948
"212015_x_at",-294.704825581395,677.643308139535,-3.49846381422287,0.000746612066974172,0.0159508693081356,-4.50883252832943
"217599_s_at",181.216618604651,453.720458139535,3.49677600659363,0.00075074949111104,0.0160238993394897,-4.50891287152326
"221060_s_at",284.329930232558,972.133872093023,3.49547821044653,0.000753945581380553,0.0160767171195243,-4.50897463612537
"202089_s_at",-806.863023255814,1523.28018604651,-3.49505239730518,0.000754997032180859,0.016083746527807,-4.50899489888079
"222146_s_at",53.4017418604651,157.356661627907,3.49471649353474,0.00075582744924811,0.0160860583109796,-4.50901088233221
"209335_at",1014.25811627907,2719.77994186046,3.49252534665619,0.000761265587981097,0.0161863369246019,-4.50911512566977
"220431_at",232.86393255814,536.121056976744,3.49188689742242,0.000762857077149529,0.0162047132984966,-4.50914549357245
"203438_at",-819.935069767443,1663.03555813953,-3.49099698485708,0.000765080644652528,0.0162351977986252,-4.5091878176967
"212539_at",-451.474976744186,1231.85437209302,-3.49072983244018,0.000765749355398963,0.0162351977986252,-4.50920052237155
"202396_at",-369.844418604651,1127.6163255814,-3.49007177087069,0.000767398909196634,0.0162547052220804,-4.5092318149983
"202350_s_at",375.331246511628,866.114981395349,3.48961233498797,0.000768552560200556,0.0162636815754501,-4.50925366067067
"210335_at",152.519279069767,561.984872093023,3.4887421632882,0.000770742067329266,0.0162945403095807,-4.50929503241303
"206813_at",537.092348837209,1411.16643023256,3.487884648902,0.000772905490165979,0.0163247896088801,-4.50933579728875
"218224_at",354.74923255814,1011.41208139535,3.48636292669902,0.000776758772172713,0.016390639886671,-4.50940812512174
"200821_at",-299.713320930233,557.218648837209,-3.48428308401909,0.000782054676517809,0.0164867780102614,-4.50950695481713
"205741_s_at",200.606186046512,616.246209302326,3.48266888288253,0.000786188404903029,0.0165582573028868,-4.50958363770339
"201663_s_at",-181.55293255814,269.150812790698,-3.48070929460045,0.000791234352463682,0.0166428197019546,-4.5096767041398
"203453_at",-378.987279069768,637.537802325581,-3.48053013660598,0.000791697207919575,0.0166428197019546,-4.50968521154307
"220175_s_at",-234.384260465116,638.237288372093,-3.47990577163443,0.00079331225676344,0.0166610527968518,-4.5097148580826
"202357_s_at",-527.954534883721,1190.15647674419,-3.47913599029243,0.000795307738125822,0.0166872338311278,-4.5097514056823
"213786_at",-120.210090697674,210.71495,-3.47810696272899,0.000797982660304122,0.0167276082968549,-4.50980025535756
"221624_at",163.662258139535,497.882315116279,3.47584481514843,0.000803892934031508,0.0168356637678798,-4.50990761759774
"221505_at",-346.162604651163,723.791511627907,-3.47426360536669,0.000808048651704362,0.016906805733266,-4.50998264129572
"205225_at",-1238.05730232558,2646.76444186047,-3.47368497791503,0.000809574457235147,0.0169228401787718,-4.51001009111967
"208920_at",107.666581395349,337.759662790698,3.4722771534278,0.000813298174236245,0.0169847452825738,-4.51007686798636
"204299_at",-214.983495348837,371.284738372093,-3.47137907796095,0.000815682039457221,0.017018579480548,-4.5101194589199
"203291_at",116.859465116279,455.965825581395,3.47099814863759,0.000816695175308714,0.0170237779152517,-4.51013752267782
"202085_at",531.050976744186,1295.78574418605,3.47053766524475,0.000817921482726178,0.0170334059809228,-4.51015935756397
"210579_s_at",192.216186046512,665.598837209302,3.46907912100568,0.000821817196862838,0.0170985551799203,-4.51022850809914
"201711_x_at",-158.520679069767,305.794527906977,-3.46857494900743,0.000823167889682145,0.0171029870421012,-4.51025240778597
"218834_s_at",-53.2092627906977,91.5966779069768,-3.46842676477218,0.000823565278291729,0.0171029870421012,-4.51025943195128
"209195_s_at",390.442441860465,1207.71812790698,3.46723094504756,0.000826778766001094,0.0171537348629445,-4.51031611009613
"205483_s_at",-378.847160465117,728.678531395349,-3.46616381395215,0.000829656423971922,0.0171974270654571,-4.5103666804005
"201525_at",989.706046511628,2934.48953488372,3.46569495036849,0.0008309237630225,0.0171983828052664,-4.51038889688343
"213316_at",176.08423255814,590.167813953488,3.46557578276092,0.000831246164397606,0.0171983828052664,-4.51039454323951
"209554_at",51.2756255813954,103.329580232558,3.46510760049714,0.000832513949249991,0.0172086348155265,-4.51041672552314
"205428_s_at",542.354325581396,1883.4863255814,3.464652240292,0.000833748764111856,0.0172181869422655,-4.51043829883829
"203574_at",500.38223255814,1593.99237209302,3.46423967560404,0.000834869021539516,0.0172253577842269,-4.51045784340963
"204438_at",474.140186046512,1471.62648837209,3.46353603198442,0.000836782938759935,0.0172318386254508,-4.51049117462807
"212387_at",284.882790697674,892.420651162791,3.46332708797671,0.000837352065404796,0.0172318386254508,-4.51050107152827
"214039_s_at",-957.662093023256,2956.01197674419,-3.46327166670493,0.000837503084475303,0.0172318386254508,-4.51050369657661
"221042_s_at",52.3039465116279,94.4719081395349,3.45931438382541,0.000848353102615958,0.0174296284706853,-4.510691079283
"217551_at",230.835720930233,819.743418604651,3.4589658198685,0.00084931512045798,0.0174296284706853,-4.51070757901656
"210105_s_at",436.247348837209,1736.1431627907,3.45891239435295,0.000849462662979145,0.0174296284706853,-4.51071010790855
"217645_at",761.034976744187,2740.71623255814,3.45764257205701,0.000852976594433874,0.0174856278323551,-4.51077020895712
"215108_x_at",-147.300141860465,254.97978255814,-3.4570180374748,0.000854709873593909,0.0175050552511885,-4.51079976421649
"204963_at",377.797767441861,1156.26946511628,3.45662081097606,0.000855814030295502,0.0175115739550732,-4.5108185610058
"209744_x_at",-302.501348837209,716.532023255814,-3.45592625395821,0.000857747901386753,0.0175227255915296,-4.51085142484359
"212481_s_at",-221.228909302326,577.229289534884,-3.45580689979601,0.00085808063683743,0.0175227255915296,-4.51085707189547
"201091_s_at",-302.253555813954,716.929384883721,-3.45557834508821,0.000858718141450895,0.0175227255915296,-4.5108678853185
"217139_at",191.011767441861,696.885441860465,3.45448750348051,0.000861766973150429,0.0175670029660298,-4.51091949037698
"204396_s_at",247.098546511628,646.831929069767,3.45423837050191,0.00086246471502206,0.0175670029660298,-4.51093127508096
"203299_s_at",449.285069767442,1552.6096744186,3.45365016728107,0.000864114199890074,0.017584526681416,-4.51095909705213
"213491_x_at",-795.081334883721,1821.00414651163,-3.45230931514059,0.000867885454317569,0.0176177937785784,-4.51102251018992
"208981_at",440.990906976745,982.257825581395,3.45224018339375,0.00086808031326736,0.0176177937785784,-4.51102577930673
"201014_s_at",-260.613455813954,619.184674418605,-3.4522257930371,0.00086812087999278,0.0176177937785784,-4.51102645979677
"203823_at",280.126348837209,661.363918604651,3.45167231619101,0.000869682501207324,0.0176334260003665,-4.5110526314621
"210559_s_at",-274.658202325581,624.583347674419,-3.45109469617423,0.000871315067877653,0.0176504669613798,-4.511079942465
"210024_s_at",276.457790697674,840.748802325581,3.45016956270519,0.000873935860787283,0.0176874775530636,-4.51112367969803
"214728_x_at",-468.893209302326,973.408930232558,-3.44876833487264,0.000877919539176323,0.0177519792118566,-4.5111899136283
"203407_at",83.1794697674418,205.268930232558,3.44277346604669,0.000895157120272081,0.0180841215875093,-4.51147312589893
"217913_at",246.151604651163,883.818848837209,3.43771494504912,0.00090995016992726,0.0183511312210707,-4.51171190537732
"218477_at",-635.139886046512,1156.61215,-3.43769088030338,0.000910021092280353,0.0183511312210707,-4.51171304088269
"211536_x_at",561.772209302326,2149.70359302326,3.43606568377026,0.000914822867773507,0.018431282063831,-4.51178971698041
"209090_s_at",523.912534883721,1878.24910465116,3.43438668036609,0.000919808705252467,0.018514993115755,-4.51186891198924
"220206_at",-162.27433255814,435.542252325581,-3.43317291243304,0.000923428959949045,0.0185622969236166,-4.5119261503697
"208864_s_at",-435.506418604651,1259.25486046512,-3.43302705686704,0.000923864900333192,0.0185622969236166,-4.5119330278635
"200940_s_at",462.280995348838,1010.89173488372,3.43276193983771,0.000924657792272782,0.0185622969236166,-4.51194552847836
"202920_at",354.917069767442,1324.5081627907,3.43195616724262,0.000927071576148842,0.018594001738366,-4.51198351864389
"201990_s_at",399.601186046512,1233.96275581395,3.43036777480721,0.000931847195744285,0.0186729775744334,-4.51205839385742
"203920_at",150.440802325581,358.30236627907,3.42810120057213,0.000938701993735791,0.0187934380291237,-4.51216520677481
"216306_x_at",-424.796372093023,1560.15427906977,-3.42645993017042,0.00094369532940172,0.0188764479578622,-4.5122425292265
"219540_at",-263.391576744186,848.440537209302,-3.42511925389584,0.000947792718152318,0.0189414037117382,-4.51230567602401
"217153_at",42.0065813953488,204.78226744186,3.42439978067804,0.000949998488175311,0.0189627146007344,-4.51233955842818
"202021_x_at",1256.77523255814,2908.93861627907,3.42421653266069,0.000950561064893431,0.0189627146007344,-4.51234818760039
"212764_at",477.358139534884,1741.10730232558,3.42253062679555,0.000955751599202738,0.0190492065161311,-4.51242756585896
"202246_s_at",-335.234232558139,878.428418604651,-3.42201265925905,0.000957351664484445,0.019059942491132,-4.51245194947444
"218494_s_at",194.245813953488,514.210488372093,3.42180270140107,0.000958000968903101,0.019059942491132,-4.51246183281296
"201008_s_at",455.627813953489,535.257120930233,3.42098265915128,0.000960540966060361,0.0190934293904755,-4.5125004316093
"204688_at",415.037372093024,1213.45912790698,3.42058084057148,0.00096178787376285,0.0191011757496057,-4.51251934316232
"203992_s_at",-107.730934883721,160.167553488372,-3.42009907130331,0.000963284892302642,0.0191138711087977,-4.51254201606268
"200782_at",773.315255813954,2300.74446511628,3.41930458413745,0.000965758427804974,0.0191459030665287,-4.51257940237989
"217428_s_at",-384.312609302326,398.378527906977,-3.41739954099251,0.000971713945243482,0.0192423843908464,-4.51266902988626
"204767_s_at",-206.751413953488,627.171362790698,-3.41719601934588,0.000972352233724951,0.0192423843908464,-4.51267860353079
"205420_at",-127.554090697674,250.824543023256,-3.41489632035539,0.000979592101660622,0.0193684567890893,-4.5127867605532
